season,team,playoff_series_count,playoff_series_wins,playoff_series_losses,playoff_round_score,playoff_path_difficulty,playoff_opponent_srs_avg,playoff_opponent_net_rating_avg,playoff_opponent_win_pct_avg,playoff_opponent_power_avg,playoff_opponent_strength_score,playoff_champion,playoff_finals,playoff_upset_wins
1972,MIL,2,1,1,3,70.13625363692732,6.285,5.6,0.7317073170731707,63.11571471363271,88.9294413498828,0,0,0
1972,NYA,3,2,1,4,70.45964140397109,3.7566666666666664,3.6999999999999997,0.6349206349206349,58.39479173016446,74.93490549027595,0,1,0
1972,NYK,3,2,1,4,78.7262774494902,4.923333333333333,4.5,0.6626016260162602,60.25681957434648,88.26818943466161,0,1,0
1972,UTS,2,1,1,3,42.02328496629305,1.4900000000000002,1.25,0.5297619047619048,53.13725827517396,43.585943494021045,0,0,0
1972,VIR,2,1,1,3,30.478511029864702,-0.73,-0.49999999999999994,0.47619047619047616,49.28662850970423,24.965340370749523,0,0,0
1973,ATL,1,0,1,2,63.40989810866647,7.35,7.1,0.8292682926829268,66.17347531791849,92.59660985268785,0,0,0
1973,BAL,1,0,1,2,54.78666532279414,6.07,6.4,0.6951219512195121,63.002365971793395,78.68816987547443,0,0,0
1973,BOS,2,1,1,3,53.83005317337585,2.96,3.2,0.6280487804878049,57.01568266819002,62.62911802157395,0,0,0
1973,CAR,2,1,1,3,35.65693956742025,-0.08499999999999996,-0.10000000000000009,0.5119047619047619,50.56941774343922,33.31764446358106,0,0,0
1973,CHI,1,0,1,2,63.738324614969905,8.16,7.6,0.7317073170731707,66.13142679099683,93.126330024145,0,0,0
1973,DNR,1,0,1,2,32.298196681922995,1.97,1.9,0.6071428571428571,55.00363556311033,42.41644626116613,0,0,0
1973,GSW,2,1,1,3,77.0,8.0,7.55,0.7317073170731707,65.9418520576136,100.0,0,0,0
1973,INA,3,3,0,4,87.40301757286645,4.489999999999999,4.666666666666667,0.626984126984127,59.72884796841645,84.52099608526845,1,1,0
1973,KEN,3,2,1,4,61.84422096409814,1.95,2.033333333333333,0.5952380952380952,55.085404929688245,61.03906607112604,0,1,0
1973,LAL,3,2,1,4,74.15945240946934,4.206666666666667,4.166666666666667,0.6300813008130081,58.82737226885738,80.9023425959183,0,1,0
1973,MIL,1,0,1,2,35.9397528180421,3.12,2.8,0.573170731707317,56.05816388570391,48.289923900067905,0,0,0
1973,NYA,1,0,1,2,46.03388477654297,4.26,4.5,0.6785714285714286,60.15956607200942,64.57078189764995,0,0,0
1973,NYK,3,3,0,4,97.0,6.12,5.8999999999999995,0.7317073170731708,63.00834353561538,100.0,1,1,0
1973,SDA,1,0,1,2,48.30328403745478,5.04,5.0,0.6547619047619048,60.832585299366805,68.23110328621739,0,0,0
1973,UTS,2,1,1,3,29.687072109441225,-0.87,-1.0,0.4821428571428571,48.73225924634514,23.688825982969718,0,0,0
1973,VIR,1,0,1,2,52.213762980334344,5.63,6.0,0.6666666666666666,62.212109619556465,74.53832738763604,0,0,0
1974,BOS,3,3,0,4,84.16443633709008,3.28,3.4,0.6097560975609756,59.89095205349011,79.29747796304852,1,1,0
1974,BUF,1,0,1,2,44.44563936887623,3.42,3.5,0.6829268292682927,61.33354738871067,62.00909575625199,0,0,0
1974,CAP,1,0,1,2,36.66163371524791,2.42,2.7,0.5975609756097561,57.76817212790396,49.45424792781921,0,0,0
1974,CAR,1,0,1,2,45.056074756070856,3.71,4.0,0.6309523809523809,61.69890436192881,62.9936689614046,0,0,0
1974,CHI,2,1,1,3,72.99342717631369,5.8149999999999995,5.699999999999999,0.6768292682926829,66.55197909457789,93.5377857682479,0,0,0
1974,DET,1,0,1,2,41.90070200666537,3.2,3.1,0.6585365853658537,60.09821763776091,57.90435807526673,0,0,0
1974,DNR,1,0,1,0,0.0,-2.28,-2.3,0.44047619047619047,44.45057312359841,0.0,0,0,0
1974,INA,2,1,1,3,39.886613235809705,0.51,0.65,0.5714285714285714,53.234187763281454,40.139698767435014,0,0,0
1974,KEN,2,1,1,3,61.076324826132506,3.95,4.199999999999999,0.6071428571428572,61.880274197027944,74.31665294537501,0,0,0
1974,LAL,1,0,1,2,67.86187357962227,7.61,7.6,0.7195121951219512,71.60520421205142,99.77721545100366,0,0,0
1974,MIL,3,2,1,4,67.96000925524814,2.49,2.466666666666667,0.6382113821138211,58.27974679389168,70.9032407342712,0,1,0
1974,NYA,3,3,0,4,60.4659138629973,-0.12999999999999998,-0.10000000000000005,0.5238095238095237,50.837085530370736,41.07405461773757,1,1,0
1974,NYK,2,1,1,3,51.91881537132757,2.3049999999999997,2.45,0.6280487804878049,57.841670675174555,59.546476405367045,0,0,0
1974,SAA,1,0,1,2,25.64789518883173,0.68,0.8,0.5476190476190477,53.073801497013754,31.690153530373756,0,0,0
1974,SDA,2,1,1,2,14.58376132794801,-0.10499999999999998,0.0,0.5238095238095237,51.04594399714067,9.00606665798066,0,0,0
1974,UTS,3,2,1,4,58.001240782216215,1.0666666666666667,1.2,0.5476190476190476,54.04112884535143,54.84071093905841,0,1,0
1974,VIR,1,0,1,2,51.664953547207986,4.8,5.1,0.6547619047619048,64.59901191544213,73.65315088259352,0,0,0
1975,BOS,2,1,1,3,58.366866528962845,3.685,3.85,0.6158536585365854,59.411152518943524,69.94655891768201,0,0,0
1975,BUF,1,0,1,2,60.10490947808493,6.53,6.7,0.7317073170731707,66.57569543994474,87.26598302916923,0,0,0
1975,CHI,2,1,1,3,43.57240903412848,1.3499999999999999,1.4000000000000001,0.5609756097560976,54.01737961084409,46.08453070020724,0,0,0
1975,DET,1,0,1,1,0.16774894583461028,-1.19,-1.0,0.524390243902439,48.73054041431562,0.27056281586227465,0,0,0
1975,DNA,2,1,1,3,33.1815209698235,-0.050000000000000044,-0.35,0.49404761904761907,50.06528679403671,29.32503382229597,0,0,0
1975,GSW,3,3,0,4,79.66966469139045,2.74,2.9,0.6097560975609756,57.49521343973796,72.04784627643622,1,1,0
1975,HOU,2,1,1,2,32.661453543422354,2.24,2.05,0.6097560975609756,56.22560412090274,38.16363474745542,0,0,0
1975,INA,3,2,1,4,86.0,5.586666666666667,5.933333333333334,0.6904761904761904,64.39635110545066,100.0,0,1,0
1975,KCO,1,0,1,2,36.86841776629444,2.88,3.0,0.573170731707317,57.1794044649535,49.787770590797486,0,0,0
1975,KEN,4,4,0,4,50.03689940746804,-0.3049999999999999,-0.24999999999999978,0.48214285714285715,49.72719431270196,19.41435388301297,1,1,0
1975,MMS,1,0,1,2,58.71022802226091,6.24,7.0,0.6904761904761905,66.00539127024756,85.01649681009823,0,0,0
1975,NYA,2,0,2,2,13.535729482434288,1.1100000000000003,1.4500000000000002,0.5357142857142857,53.48996468800087,12.154402391023048,0,0,0
1975,NYK,1,0,1,1,8.365039758114913,0.84,1.0,0.5,52.2466095979423,13.491999609862763,0,0,0
1975,SAA,1,0,1,2,26.56318754373189,1.14,1.0,0.5357142857142857,53.1249757068526,33.16643152214821,0,0,0
1975,SEA,2,1,1,2,23.895651388376656,0.835,0.8500000000000001,0.5365853658536586,52.64197600006602,24.02524417480106,0,0,0
1975,SSL,2,1,1,3,75.58192385130833,6.41,7.2,0.6904761904761905,66.36181721051462,97.71278040533602,0,0,0
1975,UTS,1,0,1,2,61.814000911085444,6.63,6.7,0.7738095238095238,67.39073311735527,90.02258211465394,0,0,0
1975,WSB,3,2,1,4,71.82677034902675,3.473333333333333,3.466666666666667,0.6382113821138211,59.188908544941576,77.13995217584959,0,1,0
1976,BOS,3,3,0,4,69.50774977471207,1.26,1.3,0.5569105691056911,55.49866300274804,55.65766092695493,1,1,0
1976,BUF,2,1,1,2,29.341344100156732,1.29,1.2000000000000002,0.6097560975609757,56.24486252432292,32.808619516381825,0,0,0
1976,CLE,2,1,1,3,52.0845549302329,2.225,2.2,0.6219512195121951,58.944473240020365,59.813798274569194,0,0,0
1976,DET,2,1,1,2,35.59012924252615,2.3400000000000003,2.3499999999999996,0.5914634146341463,58.80858224738269,42.887305229880894,0,0,0
1976,DNA,2,1,1,4,60.237536982821176,1.53,1.75,0.6011904761904763,57.14122021529808,63.286349972292214,0,1,0
1976,GSW,2,1,1,3,32.69087138391531,-0.295,-0.2,0.47560975609756095,50.249405874691845,28.533663522444048,0,0,0
1976,INA,1,0,1,1,9.617979074558047,0.5,0.8,0.5476190476190477,53.722366182437604,15.512869475093623,0,0,0
1976,KEN,2,1,1,2,37.19421819799032,2.87,2.55,0.5892857142857143,59.75816572063515,45.474545480629544,0,0,0
1976,MIL,1,0,1,1,0.0,-1.18,-1.0,0.43902439024390244,47.483785477146135,0.0,0,0,0
1976,NYA,2,2,0,4,91.66801348637728,4.635,4.6,0.6547619047619048,65.73700253007624,96.23873142964078,1,1,0
1976,PHI,1,0,1,1,10.950001421053683,0.85,0.8,0.5609756097560976,54.38536635156661,17.661292614602715,0,0,0
1976,PHO,3,2,1,4,71.10009942091892,2.776666666666667,2.6666666666666665,0.6341463414634146,60.465010989193594,75.96790229180472,0,1,0
1976,SAA,1,0,1,2,40.624603230499666,2.56,2.7,0.6547619047619048,60.56007424815856,55.8461342427414,0,0,0
1976,SEA,1,0,1,2,24.543112441985752,0.59,0.6,0.5121951219512195,53.01502627223756,29.908245874170568,0,0,0
1976,WSB,1,0,1,2,37.543398402783545,2.34,2.5,0.5975609756097561,59.09559638443994,50.87644903674765,0,0,0
1977,BOS,2,1,1,2,33.07065547392511,2.155,2.05,0.5731707317073171,58.00863172884391,38.82363786116953,0,0,0
1977,CHI,1,0,1,1,35.475549050666324,5.39,5.2,0.5975609756097561,67.86121788353235,57.218627501074714,0,0,0
1977,CLE,1,0,1,1,12.199645540079967,0.9,0.9,0.5853658536585366,55.16146783664179,19.67684764529027,0,0,0
1977,DEN,1,0,1,2,54.99253857280333,5.39,5.2,0.5975609756097561,67.86121788353235,79.02022350452151,0,0,0
1977,DET,1,0,1,1,22.08161293744912,3.1,2.9,0.5609756097560976,60.31895823270207,35.61550473782116,0,0,0
1977,GSW,2,1,1,2,26.537349184837037,0.8200000000000001,0.75,0.5914634146341464,54.64938511276986,28.286047072317803,0,0,0
1977,HOU,2,1,1,3,52.81141870770246,2.34,2.25,0.5975609756097561,59.426097979568844,60.98615920597171,0,0,0
1977,LAL,2,1,1,3,63.231630603644646,4.245,4.05,0.5792682926829269,64.0900880581172,77.79295258652363,0,0,0
1977,PHI,3,2,1,4,63.36384513163045,1.6433333333333333,1.6666666666666667,0.5772357723577236,56.85538923849611,63.49007279295233,0,1,0
1977,POR,4,4,0,4,80.42995593599909,3.0725,2.9,0.600609756097561,61.52941313737679,68.43541279999855,1,1,0
1977,SAS,1,0,1,1,0.0,-1.9,-1.8,0.5365853658536586,46.376314984479095,0.0,0,0,0
1977,WSB,2,1,1,2,27.533204061228382,1.26,1.35,0.5609756097560976,55.29532074751451,29.89226461488449,0,0,0
1978,ATL,1,0,1,1,9.923319834759393,0.82,0.8,0.5365853658536586,53.69468276334081,16.00535457219257,0,0,0
1978,CLE,1,0,1,1,2.324161462554915,-0.53,-0.5,0.524390243902439,49.34540841553017,3.748647520249863,0,0,0
1978,DEN,2,1,1,3,39.259801576709194,0.445,0.45,0.5548780487804879,52.94033496641024,39.1287122204987,0,0,0
1978,LAL,1,0,1,1,14.826258375441931,1.48,1.5,0.573170731707317,56.551552371617944,23.91331996039021,0,0,0
1978,MIL,2,1,1,2,32.998633818325885,2.15,2.05,0.5914634146341463,58.75461567743153,38.70747390052563,0,0,0
1978,NYK,2,1,1,2,37.53440319104695,2.6550000000000002,2.6,0.5975609756097562,60.493664530169866,46.02323095330153,0,0,0
1978,PHI,2,1,1,3,36.22562035169183,0.14499999999999996,0.15000000000000002,0.5304878048780488,51.52004558943549,34.23487153498683,0,0,0
1978,PHO,1,0,1,1,2.2895993260473877,-0.59,-0.6,0.5365853658536586,49.32911756120254,3.692902138786109,0,0,0
1978,POR,1,0,1,2,31.80737009535842,1.48,1.5,0.573170731707317,56.551552371617944,41.62479047638455,0,0,0
1978,SAS,1,0,1,2,26.30231629529382,0.82,0.8,0.5365853658536586,53.69468276334081,32.74567144402229,0,0,0
1978,SEA,4,3,1,4,64.72903791792768,2.5324999999999998,2.5,0.5945121951219512,60.0903540463161,60.85328696439948,0,1,0
1978,WSB,4,4,0,4,76.12888328019653,2.355,2.3,0.5945121951219512,59.509733746821084,61.498198839026664,1,1,0
1979,ATL,2,1,1,2,38.13563902174073,2.835,2.85,0.6158536585365854,60.34465993656947,46.99296616409796,0,0,0
1979,DEN,1,0,1,1,21.6359467854535,2.95,2.9,0.573170731707317,59.853965445279556,34.896688363634674,0,0,0
1979,HOU,1,0,1,1,16.308031778578172,1.92,2.0,0.5609756097560976,57.00705527155609,26.303277062222858,0,0,0
1979,KCK,1,0,1,2,43.77577722919368,3.55,3.3,0.6097560975609756,62.00955142987577,60.92867295031239,0,0,0
1979,LAL,2,1,1,2,32.7511042063994,1.9649999999999999,1.9,0.6036585365853658,57.998175810740264,38.30823259096677,0,0,0
1979,NJN,1,0,1,1,15.791098019738955,1.74,1.7,0.573170731707317,56.92318548452215,25.46951293506283,0,0,0
1979,PHI,2,1,1,2,23.0137895672305,0.4849999999999999,0.4500000000000002,0.5182926829268293,52.28781704018934,22.602886398758873,0,0,0
1979,PHO,3,2,1,3,48.28924735011965,2.18,2.1333333333333333,0.5894308943089431,58.2923697201835,48.85362475825751,0,0,0
1979,POR,1,0,1,1,25.48562097901397,3.55,3.3,0.6097560975609756,62.00955142987577,41.10584028873221,0,0,0
1979,SAS,2,1,1,3,58.54969196187656,3.245,3.2,0.6158536585365854,61.691290356154084,70.24143864818801,0,0,0
1979,SEA,3,3,0,4,87.33936682027445,3.75,3.6333333333333333,0.6138211382113821,62.774304034313786,84.41833358108781,1,1,0
1979,WSB,3,2,1,4,71.8955018800878,3.1933333333333334,3.1,0.5934959349593496,60.97208192054635,77.2508094840126,0,1,0
1980,ATL,1,0,1,2,47.91532669477969,4.04,4.0,0.7195121951219512,62.43707851742024,67.60536563674142,0,0,0
1980,BOS,2,1,1,3,50.01622469397439,2.1550000000000002,2.05,0.6097560975609756,56.83490557746616,56.47778176447481,0,0,0
1980,HOU,2,1,1,2,41.110981236427975,3.565,3.55,0.6219512195121951,60.50601898682889,51.79190522004512,0,0,0
1980,KCK,1,0,1,1,24.602689594221165,3.25,3.4,0.6707317073170732,60.2877403007908,39.68175741003414,0,0,0
1980,LAL,3,3,0,4,88.29991014488719,3.8433333333333337,4.0,0.6910569105691057,61.87557588999951,85.96759700788257,1,1,0
1980,MIL,1,0,1,2,48.86712653868188,4.24,4.6,0.6829268292682927,62.90190885178748,69.14052667529336,0,0,0
1980,PHI,4,3,1,4,71.63007575139346,3.3325000000000005,3.375,0.6402439024390244,60.060750792460276,71.98399314740881,0,1,0
1980,PHO,2,1,1,2,44.13536479171589,4.11,4.3,0.6524390243902438,62.10395869592891,56.669943212444984,0,0,0
1980,POR,1,0,1,1,30.020103957776897,4.24,4.6,0.6829268292682927,62.90190885178748,48.41952251254338,0,0,0
1980,SAS,1,0,1,1,5.53421912724587,0.27,0.1,0.5,51.23273263751208,8.926159882654629,0,0,0
1980,SEA,3,2,1,3,51.311856748453216,2.6999999999999997,2.8666666666666667,0.5975609756097561,58.16962514570198,53.728801207182606,0,0,0
1980,WSB,1,0,1,1,29.17240722180151,4.04,4.0,0.7195121951219512,62.43707851742024,47.05226971258308,0,0,0
1981,BOS,3,3,0,4,80.1746356882509,3.3000000000000003,3.266666666666667,0.5975609756097561,58.618675018166236,72.86231562621114,1,1,0
1981,CHI,2,1,1,2,42.85575052334005,4.025,3.7,0.6829268292682926,60.937642197990826,54.60604923119362,0,0,0
1981,HOU,4,3,1,4,66.23863424078985,2.7525,3.075,0.6341463414634146,58.36987391293907,63.28811974320943,0,1,0
1981,IND,1,0,1,1,45.91562909352813,7.76,7.5,0.7560975609756098,69.62076480228316,74.05746627988408,0,0,0
1981,KCK,3,2,1,3,43.88737558875787,1.7166666666666666,2.1,0.5772357723577236,55.498999678410165,41.753831594770766,0,0,0
1981,LAL,1,0,1,1,4.241399688548932,-0.2,0.3,0.4878048780487805,50.53945889660163,6.840967239595052,0,0,0
1981,MIL,1,0,1,2,66.71473370864815,7.76,7.5,0.7560975609756098,69.62076480228316,97.92698985265832,0,0,0
1981,NYK,1,0,1,1,15.643539139073676,2.34,2.0,0.5487804878048781,55.69580135561391,25.231514740441412,0,0,0
1981,PHI,3,2,1,3,63.1424671788092,4.97,4.7,0.6747967479674797,62.844888297047966,72.81043093356323,0,0,0
1981,PHO,1,0,1,2,18.338368643250313,-0.49,0.0,0.4878048780487805,49.84220600439646,19.9005945858876,0,0,0
1981,POR,1,0,1,1,2.8304289571581513,-0.49,0.0,0.4878048780487805,49.84220600439646,4.565207995416373,0,0,0
1981,SAS,1,0,1,2,19.922616482004866,-0.2,0.3,0.4878048780487805,50.53945889660163,22.45583303549172,0,0,0
1982,ATL,1,0,1,1,36.55705863354271,5.74,5.7,0.7073170731707317,65.79963832318683,58.96299779603663,0,0,0
1982,BOS,2,1,1,3,56.565495391356514,3.4000000000000004,3.25,0.6158536585365854,59.10982756903639,67.04112159896212,0,0,0
1982,DEN,1,0,1,1,20.629711729588568,3.05,3.4,0.5609756097560976,58.04704346375732,33.273728596110594,0,0,0
1982,HOU,1,0,1,1,25.77998659816354,3.69,4.1,0.6341463414634146,60.56145329493506,41.58062354542506,0,0,0
1982,LAL,3,3,0,4,84.46352794919854,3.526666666666667,3.8000000000000003,0.6178861788617885,60.05637307373172,79.7798837890299,1,1,0
1982,MIL,1,0,1,2,56.20686512199788,5.74,5.7,0.7073170731707317,65.79963832318683,80.9788147128998,0,0,0
1982,NJN,1,0,1,1,9.007759897057406,1.06,0.8,0.524390243902439,52.420016814885955,14.528644995253881,0,0,0
1982,PHI,4,3,1,4,75.4448897435444,4.2275,4.225,0.6615853658536586,61.84488424352969,78.13691894120065,0,1,0
1982,PHO,2,1,1,2,34.79107711592043,2.25,2.5500000000000003,0.6280487804878049,57.92644663045907,41.59851147729102,0,0,0
1982,SAS,2,1,1,3,62.37814744267316,4.03,4.4,0.6646341463414633,61.86938948479391,76.41636684302122,0,0,0
1982,SEA,2,1,1,2,25.301566078033662,0.7,1.15,0.5731707317073171,53.697026518627425,26.292848512957523,0,0,0
1982,WSB,2,1,1,2,40.943969218759136,3.61,3.5,0.6524390243902439,60.10802156006754,51.52253099799861,0,0,0
1983,ATL,1,0,1,1,32.158466948368876,5.34,5.1,0.6829268292682927,62.695879180527285,51.86849507801431,0,0,0
1983,BOS,2,1,1,2,29.227003804303195,1.8000000000000003,1.7000000000000002,0.5731707317073171,54.74947330732623,32.62419968435999,0,0,0
1983,DEN,2,1,1,2,40.91368403469271,3.8550000000000004,4.25,0.6463414634146342,60.02461591693037,51.47368392692373,0,0,0
1983,LAL,3,2,1,4,77.69529227578175,4.17,4.333333333333333,0.6666666666666666,60.65995252529401,86.60531012222863,0,1,0
1983,MIL,2,1,1,3,74.7749831788601,6.4350000000000005,6.25,0.7378048780487805,65.53044461838803,96.41126319170984,0,0,0
1983,NJN,1,0,1,1,16.47019160321701,2.58,2.5,0.5365853658536586,55.756444095950535,26.564825166479046,0,0,0
1983,NYK,2,1,1,2,48.296874800676164,5.15,5.050000000000001,0.6951219512195121,62.6557478785612,63.38205613012284,0,0,0
1983,PHI,3,3,0,4,85.40802116777198,3.986666666666667,4.066666666666666,0.6219512195121951,59.65513936482481,81.30325994801932,1,1,0
1983,PHO,1,0,1,1,7.47685141226501,0.27,0.6,0.5487804878048781,51.91316874215533,12.059437761717758,0,0,0
1983,POR,2,1,1,2,41.68772488385234,3.9699999999999998,4.2,0.646341463414634,60.07611754144614,52.72213690943926,0,0,0
1983,SAS,2,1,1,3,53.20104549882364,2.665,2.9499999999999997,0.6280487804878049,57.41892624306493,61.614589514231675,0,0,0
1983,SEA,1,0,1,1,14.650854261459726,1.88,2.1,0.5609756097560976,55.024745102355475,23.63041009912859,0,0,0
1984,ATL,1,0,1,1,28.897720099210407,4.04,4.2,0.6097560975609756,63.841884952556995,46.6092259664684,0,0,0
1984,BOS,4,4,0,4,74.49310381857046,2.1975,2.1750000000000003,0.5670731707317073,57.76100589954024,58.85984486866204,1,1,0
1984,DAL,2,1,1,2,30.299719702051867,1.49,1.7,0.5853658536585367,56.32360384656864,34.354386616212686,0,0,0
1984,DEN,1,0,1,1,10.405358500820524,0.81,1.0,0.5487804878048781,53.776510346889076,16.782836291646007,0,0,0
1984,DET,1,0,1,1,26.389131802433425,3.79,3.9,0.573170731707317,62.46627582897308,42.563115810376495,0,0,0
1984,KCK,1,0,1,1,26.82908798839372,3.32,3.6,0.6585365853658537,62.68718535569526,43.272722561925356,0,0,0
1984,LAL,4,3,1,4,59.384322198187064,1.4,1.575,0.5609756097560976,55.59632836966255,52.2327777390114,0,1,0
1984,MIL,3,2,1,3,49.79661699407161,2.203333333333333,2.066666666666667,0.5975609756097561,58.19112607387088,51.28486611947035,0,0,0
1984,NJN,2,1,1,2,40.04324668018257,3.215,3.2,0.6219512195121951,61.61055080721224,50.069752709971894,0,0,0
1984,NYK,2,1,1,2,51.482695033078464,4.97,4.95,0.6768292682926829,67.11162223838961,68.52047585980398,0,0,0
1984,PHI,1,0,1,1,12.118812881290076,1.27,1.1,0.5487804878048781,54.7876140173626,19.54647238917754,0,0,0
1984,PHO,3,2,1,3,50.09688774567175,2.42,2.6999999999999997,0.5975609756097561,59.11639547166474,51.76917378334153,0,0,0
1984,POR,1,0,1,1,8.176354812660039,0.65,0.9,0.5,52.50996906993073,13.187669052677482,0,0,0
1984,SEA,1,0,1,1,6.316758860238371,0.15,0.4,0.524390243902439,51.50438608326176,10.188320742319954,0,0,0
1984,UTA,2,1,1,2,16.696529889900106,-0.31,-0.04999999999999999,0.4817073170731707,49.44374822764768,12.413757886935654,0,0,0
1984,WSB,1,0,1,1,45.33290958442816,6.42,6.5,0.7560975609756098,72.74609437829297,73.11759610391638,0,0,0
1985,BOS,4,3,1,4,67.33668402343909,2.7775,2.6999999999999997,0.6158536585365854,58.12268756566758,65.05916777974048,0,1,0
1985,CHI,1,0,1,1,42.39240813328036,6.69,6.9,0.7195121951219512,68.97041785275027,68.37485182787155,0,0,0
1985,CLE,1,0,1,1,42.017152897679374,6.47,6.5,0.7682926829268293,68.59448535830359,67.76960144786996,0,0,0
1985,DAL,1,0,1,1,18.513604922889204,2.8,3.2,0.5121951219512195,57.21121376534248,29.860653101434202,0,0,0
1985,DEN,3,2,1,3,48.989575264441754,2.2600000000000002,2.6333333333333333,0.5853658536585366,57.2241964396865,49.98318591038993,0,0,0
1985,DET,2,1,1,2,40.539888632842235,3.5549999999999997,3.35,0.6402439024390244,60.09754292536319,50.87078811748748,0,0,0
1985,HOU,1,0,1,1,3.9427617085998405,-0.33,-0.1,0.5,50.753785674809016,6.359293078386839,0,0,0
1985,LAL,4,4,0,4,75.06365712707944,2.245,2.475,0.5884146341463414,56.969289299262,59.78009214045069,1,1,0
1985,MIL,2,1,1,2,29.911961014174416,1.835,1.55,0.5853658536585366,55.287047019194254,33.72896937770067,0,0,0
1985,NJN,1,0,1,1,18.03971784611303,2.73,2.4,0.5609756097560976,56.99381297428754,29.09631910663392,0,0,0
1985,PHI,3,2,1,3,61.872874333778896,4.4366666666666665,4.366666666666667,0.6585365853658537,62.74683321026523,70.76270053835306,0,0,0
1985,PHO,1,0,1,1,42.86448283166966,6.48,7.1,0.7560975609756098,68.9608865761424,69.13626263172526,0,0,0
1985,POR,2,1,1,2,44.804933673986156,4.140000000000001,4.65,0.6463414634146342,62.0281284037103,57.74989302255831,0,0,0
1985,SAS,1,0,1,1,18.054482004459864,2.05,2.3,0.6341463414634146,57.053257193076,29.120132265257848,0,0,0
1985,UTA,2,1,1,2,30.622217064557177,1.7149999999999999,1.95,0.6097560975609756,56.12734193544728,34.874543652511576,0,0,0
1985,WSB,1,0,1,1,29.148368503101224,4.17,4.0,0.7073170731707317,62.394612434298864,47.01349758564714,0,0,0
1986,ATL,2,1,1,2,50.58526090907725,5.25,5.1499999999999995,0.6890243902439024,64.35923076734382,67.07300146625363,0,0,0
1986,BOS,4,4,0,4,74.90479749334193,2.5649999999999995,2.425,0.573170731707317,56.81536939231557,59.52386692474505,1,1,0
1986,CHI,1,0,1,1,55.31702207946431,9.06,9.2,0.8170731707317073,74.71519609394782,89.2210033539747,0,0,0
1986,DAL,2,1,1,2,39.670186333944706,3.085,3.55,0.6341463414634146,59.6206155978424,49.468042474104365,0,0,0
1986,DEN,2,1,1,2,27.56928294047851,1.355,1.75,0.5548780487804879,54.50616817795557,29.9504563556105,0,0,0
1986,DET,1,0,1,1,18.813378393787573,2.59,2.3,0.6097560975609756,57.39354533493271,30.344158699657374,0,0,0
1986,HOU,4,3,1,4,73.7965807007034,3.4000000000000004,3.7249999999999996,0.649390243902439,60.29815805053937,75.47835596887647,0,1,0
1986,LAL,3,2,1,3,35.999524480115824,0.24666666666666667,0.6333333333333334,0.5284552845528455,51.69723390101126,29.031491096961005,0,0,0
1986,MIL,3,2,1,3,56.320966167012564,3.376666666666667,3.1999999999999997,0.6504065040650406,59.793122944829946,61.80800994679446,0,0,0
1986,NJN,1,0,1,1,49.85646112014856,8.69,8.7,0.6951219512195121,71.9648198074081,80.41364696798155,0,0,0
1986,PHI,2,1,1,2,40.04342601281614,3.7049999999999996,3.4499999999999997,0.5853658536585366,59.55411422933264,50.070041956155066,0,0,0
1986,POR,1,0,1,1,11.25968260537183,0.89,1.2,0.573170731707317,53.904002736829106,18.160778395761017,0,0,0
1986,SAC,1,0,1,1,18.216998030947302,2.1,2.5,0.6219512195121951,57.099510754771146,29.382254888624683,0,0,0
1986,SAS,1,0,1,1,44.30532230602286,6.84,7.5,0.7560975609756098,69.4290850213346,71.46019726777881,0,0,0
1986,UTA,1,0,1,1,9.13508364961919,0.7,1.1,0.5365853658536586,52.591156825169534,14.734005886482565,0,0,0
1986,WSB,1,0,1,1,19.83809618372065,2.46,2.3,0.6585365853658537,57.92940535809006,31.996929328581697,0,0,0
1987,ATL,2,1,1,2,28.211625799789633,1.67,1.4,0.5670731707317074,54.56361151815142,30.98649322546715,0,0,0
1987,BOS,4,3,1,4,74.52445138143537,4.2825,4.35,0.6310975609756098,60.54560143497446,76.65234093779898,0,1,0
1987,CHI,1,0,1,1,39.381379913172196,6.57,6.7,0.7195121951219512,65.97516996044021,63.51835469866484,0,0,0
1987,DAL,1,0,1,1,4.349858501194616,0.08,0.4,0.47560975609756095,50.24130704057384,7.0159008083784125,0,0,0
1987,DEN,1,0,1,1,50.33160095799254,8.32,9.1,0.7926829268292683,70.86837170563533,81.18000154514927,0,0,0
1987,DET,3,2,1,3,59.09626250573506,4.243333333333333,4.266666666666667,0.6422764227642276,60.595801801171795,66.28429436408881,0,0,0
1987,GSW,2,1,1,2,45.27685769756004,4.18,4.75,0.6646341463414634,61.501977144929285,58.5110608025162,0,0,0
1987,HOU,2,1,1,2,25.418903574418216,1.325,1.65,0.5365853658536586,53.525823537710224,26.48210253938422,0,0,0
1987,IND,1,0,1,1,41.75193629447308,7.18,7.4,0.6951219512195121,67.0996137091237,67.3418327330211,0,0,0
1987,LAL,4,4,0,4,64.36525427147814,0.7425000000000002,0.9750000000000001,0.5396341463414633,52.38351149231896,42.52460366367442,1,1,0
1987,MIL,2,1,1,2,38.448591893890786,3.3400000000000003,3.25,0.6341463414634146,58.50176935858063,47.497728861114176,0,0,0
1987,PHI,1,0,1,1,24.997101452256633,4.04,3.9,0.6097560975609756,59.73485447688576,40.31790556815586,0,0,0
1987,POR,1,0,1,1,8.456125427718783,0.6,1.0,0.5121951219512195,52.566702384970064,13.638911980191585,0,0,0
