player_id,season,mvp_share,fmvp_share,dpoy_share,mvp_award_score,fmvp_award_score,dpoy_award_score,other_award_score,all_team_score,all_nba_score,all_defense_score,all_nba_first_score,all_nba_second_score,all_nba_third_score,all_defense_first_score,all_defense_second_score,all_nba_first_flag,all_nba_second_flag,all_nba_third_flag,all_nba_any_flag,all_star_score,all_star_flag,award_vote_score,award_score_season
drexlcl01,1995,0.003,0.0,0.0,0.105,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.105,7.105
drexlcl01,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
drexlcl01,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
drumman01,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18
drumman01,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
drumman01,2016,0.0,0.0,0.005,0.0,0.0,0.1,0.034,7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.134,9.134
drumman01,2018,0.0,0.0,0.002,0.0,0.0,0.04,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.222,2.222
drumman01,2020,0.0,0.0,0.01,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
duartch01,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duckwke01,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826,0.826
duckwke01,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
duckwke01,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
dudleja01,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006
dudleja01,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004
duhonch01,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.015
dukeswa01,1958,0.01,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,0.35000000000000003
dukeswa01,1960,0.01,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.35000000000000003,2.35
dukeswa01,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
dumarjo01,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dumarjo01,1989,0.001,0.0,0.0,0.035,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,6.035
dumarjo01,1990,0.001,0.0,0.022,0.035,0.0,0.43999999999999995,0.0,13.0,7.0,6.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.475,15.475
dumarjo01,1991,0.008,0.0,0.031,0.28,0.0,0.62,0.0,10.5,7.0,3.5,0.0,0.0,7.0,0.0,3.5,0.0,0.0,1.0,1.0,2.0,1.0,0.9,13.4
dumarjo01,1992,0.0,0.0,0.021,0.0,0.0,0.42000000000000004,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.42000000000000004,8.42
dumarjo01,1993,0.001,0.0,0.0,0.035,0.0,0.0,0.0,19.0,13.0,6.0,0.0,13.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.035,21.035
dumarjo01,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
dumarjo01,1997,0.0,0.0,0.009,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.18,2.18
dumasri02,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duncati01,1998,0.128,0.0,0.034,4.48,0.0,0.68,2.9219999999999997,27.5,24.0,3.5,24.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,1.0,2.0,1.0,8.082,37.582
duncati01,1999,0.627,0.0,0.017,21.945,0.0,0.34,0.0,30.0,24.0,6.0,24.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.285,52.285
duncati01,2000,0.205,0.0,0.0,7.175,0.0,0.0,0.0,30.0,24.0,6.0,24.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,7.175,39.175
duncati01,2001,0.569,0.0,0.114,19.915,0.0,2.2800000000000002,0.0,30.0,24.0,6.0,24.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,22.195,54.195
duncati01,2002,0.757,0.0,0.0,26.495,0.0,0.0,0.0,30.0,24.0,6.0,24.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,26.495,58.495000000000005
duncati01,2003,0.808,0.0,0.154,28.28,0.0,3.08,0.0,30.0,24.0,6.0,24.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,31.36,63.36
duncati01,2004,0.582,0.0,0.013,20.369999999999997,0.0,0.26,0.0,27.5,24.0,3.5,24.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,1.0,2.0,1.0,20.63,50.129999999999995
duncati01,2005,0.258,0.0,0.13,9.030000000000001,0.0,2.6,0.0,30.0,24.0,6.0,24.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,11.63,43.63
duncati01,2006,0.026,0.0,0.068,0.9099999999999999,0.0,1.36,0.0,16.5,13.0,3.5,0.0,13.0,0.0,0.0,3.5,0.0,1.0,0.0,1.0,2.0,1.0,2.27,20.77
duncati01,2007,0.222,0.0,0.243,7.7700000000000005,0.0,4.859999999999999,0.0,30.0,24.0,6.0,24.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,12.629999999999999,44.629999999999995
duncati01,2008,0.02,0.0,0.035,0.7000000000000001,0.0,0.7000000000000001,0.0,19.0,13.0,6.0,0.0,13.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.4000000000000001,22.4
duncati01,2009,0.002,0.0,0.012,0.07,0.0,0.24,0.0,16.5,13.0,3.5,0.0,13.0,0.0,0.0,3.5,0.0,1.0,0.0,1.0,2.0,1.0,0.31,18.81
duncati01,2010,0.0,0.0,0.011,0.0,0.0,0.21999999999999997,0.0,10.5,7.0,3.5,0.0,0.0,7.0,0.0,3.5,0.0,0.0,1.0,1.0,2.0,1.0,0.21999999999999997,12.72
duncati01,2011,0.0,0.0,0.012,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.24,2.24
duncati01,2012,0.002,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07
duncati01,2013,0.054,0.0,0.155,1.89,0.0,3.1,0.0,27.5,24.0,3.5,24.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,1.0,2.0,1.0,4.99,34.49
duncati01,2014,0.017,0.0,0.008,0.5950000000000001,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7550000000000001,0.7550000000000001
duncati01,2015,0.001,0.0,0.019,0.035,0.0,0.38,0.0,10.5,7.0,3.5,0.0,0.0,7.0,0.0,3.5,0.0,0.0,1.0,1.0,2.0,1.0,0.41500000000000004,12.915
dunlemi02,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
dunlemi02,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.164
dunlemi02,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.009000000000000001
dunnkr01,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008
dunntr01,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
dunntr01,1984,0.0,0.0,0.053,0.0,0.0,1.06,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.06,4.5600000000000005
dunntr01,1985,0.0,0.0,0.026,0.0,0.0,0.52,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.52,4.02
dunntr01,1987,0.0,0.0,0.013,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26
duranke01,2008,0.0,0.0,0.0,0.0,0.0,0.0,2.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.616,2.616
duranke01,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.274
duranke01,2010,0.495,0.0,0.0,17.325,0.0,0.0,0.328,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,17.653,43.653
duranke01,2011,0.157,0.0,0.0,5.495,0.0,0.0,0.0,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,5.495,31.495
duranke01,2012,0.735,0.0,0.0,25.724999999999998,0.0,0.0,0.0,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,25.724999999999998,51.724999999999994
duranke01,2013,0.632,0.0,0.0,22.12,0.0,0.0,0.014,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,22.134,48.134
duranke01,2014,0.986,0.0,0.0,34.51,0.0,0.0,0.016,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,34.525999999999996,60.525999999999996
duranke01,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
duranke01,2016,0.112,0.0,0.0,3.92,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.92,18.92
duranke01,2017,0.002,0.0,0.0,0.07,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.07,15.07
duranke01,2018,0.065,0.0,0.014,2.275,0.0,0.28,0.0,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.5549999999999997,28.555
duranke01,2019,0.025,0.0,0.0,0.875,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.875,15.875
duranke01,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
duranke01,2022,0.001,0.0,0.0,0.035,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.035,15.035
duranke01,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
duranke01,2024,0.001,0.0,0.0,0.035,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.035,15.035
duranke01,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
duranke01,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
durenja01,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
durenja01,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
eakinji01,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
easonta01,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eatonma01,1984,0.0,0.0,0.184,0.0,0.0,3.6799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6799999999999997,3.6799999999999997
eatonma01,1985,0.005,0.0,0.41,0.17500000000000002,0.0,8.2,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.375,14.375
eatonma01,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
eatonma01,1987,0.0,0.0,0.128,0.0,0.0,2.56,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.56,6.0600000000000005
eatonma01,1988,0.0,0.0,0.113,0.0,0.0,2.2600000000000002,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.2600000000000002,5.76
eatonma01,1989,0.004,0.0,0.306,0.14,0.0,6.12,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.26,14.26
eatonma01,1990,0.0,0.0,0.011,0.0,0.0,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21999999999999997,0.21999999999999997
eddledi01,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
eddledi01,1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
edeyza01,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06
edneyty01,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edwaran01,2021,0.0,0.0,0.0,0.0,0.0,0.0,1.8719999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8719999999999999,1.8719999999999999
edwaran01,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
edwaran01,2024,0.018,0.0,0.0,0.63,0.0,0.0,0.024,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.654,15.654
edwaran01,2025,0.012,0.0,0.0,0.42,0.0,0.0,0.188,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.608,15.608
edwaran01,2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
edwarbl01,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edwarbl01,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04
ehlocr01,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.20700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20700000000000002,0.20700000000000002
eisleho01,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.024
eliema01,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03
eliema01,1997,0.0,0.0,0.009,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18
ellinwa01,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.05399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05399999999999999,0.05399999999999999
elliose01,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elliose01,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.062
elliose01,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
elliose01,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
elliose01,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.016
ellisda01,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846,0.846
ellisda01,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,9.0
ellisda01,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.5429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429999999999999,0.5429999999999999
ellisla01,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ellisla01,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.052
ellisla01,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.243
ellismo01,2007,0.0,0.0,0.0,0.0,0.0,0.0,1.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.092,1.092
ellismo01,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022
ellismo01,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004
ellispe01,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.834
embiijo01,2017,0.0,0.0,0.0,0.0,0.0,0.0,1.0619999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619999999999998,1.0619999999999998
embiijo01,2018,0.004,0.0,0.323,0.14,0.0,6.46,0.0,16.5,13.0,3.5,0.0,13.0,0.0,0.0,3.5,0.0,1.0,0.0,1.0,2.0,1.0,6.6,25.1
embiijo01,2019,0.049,0.0,0.052,1.715,0.0,1.04,0.0,16.5,13.0,3.5,0.0,13.0,0.0,0.0,3.5,0.0,1.0,0.0,1.0,2.0,1.0,2.755,21.255
embiijo01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
embiijo01,2021,0.58,0.0,0.014,20.299999999999997,0.0,0.28,0.0,16.5,13.0,3.5,0.0,13.0,0.0,0.0,3.5,0.0,1.0,0.0,1.0,2.0,1.0,20.58,39.08
embiijo01,2022,0.706,0.0,0.0,24.709999999999997,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,24.709999999999997,39.709999999999994
embiijo01,2023,0.915,0.0,0.014,32.025,0.0,0.28,0.204,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,32.509,58.509
embiijo01,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
embrywa01,1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
embrywa01,1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
embrywa01,1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
embrywa01,1964,0.002,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.07,2.07
embrywa01,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
englial01,1982,0.017,0.0,0.0,0.5950000000000001,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.5950000000000001,15.595
englial01,1983,0.056,0.0,0.0,1.96,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.96,16.96
englial01,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0
englial01,1985,0.015,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.525,2.525
englial01,1986,0.071,0.0,0.0,2.485,0.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.485,17.485
englial01,1987,0.003,0.0,0.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.105,2.105
englial01,1988,0.005,0.0,0.0,0.17500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.17500000000000002,2.175
